row ID,Common Filename,Parent folder,File extension,Well Position,TimePoint,FieldNumber,Green Probe,Red Probe,Far Red Probe,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,CT Probe Color,Karyotype,NucleusID,CTID,Dimension 0 (Centroid),Dimension 1 (Centroid),Normalized Centriod DistanceMap,Center of Gravity in Dimension#0 (Center of Gravity),Center of Gravity in Dimension#1 (Center of Gravity),Normalized Center of Gravity DistanceMap,Size (Geometric Features 2D),Circularity (Geometric Features 2D),Convexity (Geometric Features 2D),Eccentricity (Geometric Features 2D),Main Elongation (Geometric Features 2D),Ferets Angle (Geometric Features 2D),Ferets Diameter (Geometric Features 2D),Major Axis (Geometric Features 2D),Minor Axis (Geometric Features 2D),Boundary Size (Geometric Features 2D),Boxivity (Geometric Features 2D),Roundness (Geometric Features 2D),Rugosity (Geometric Features 2D),Solidity (Geometric Features 2D),Minimum (Statistic Features),Maximum (Statistic Features),Mean (Statistic Features),Sum (Statistic Features),Skewness (Statistic Features),Median (Statistic Features),Kurtosis (Statistic Features),Standard Deviation (Statistic Features),Variance (Statistic Features),Sum Of Logs (Statistic Features),Sum Of Squares (Statistic Features),Sum Of Inverses (Statistic Features),Moment 1 About Mean (Statistic Features),Moment 2 About Mean (Statistic Features),Moment 3 About Mean (Statistic Features),Moment 4 About Mean (Statistic Features),Harmonic Mean (Statistic Features),Geometric Mean (Statistic Features),Minimum (Statistic Features) (CT Channel),Maximum (Statistic Features) (CT Channel),Mean (Statistic Features) (CT Channel),Sum (Statistic Features) (CT Channel),Skewness (Statistic Features) (CT Channel),Median (Statistic Features) (CT Channel),Kurtosis (Statistic Features) (CT Channel),Standard Deviation (Statistic Features) (CT Channel),Variance (Statistic Features) (CT Channel),Sum Of Logs (Statistic Features) (CT Channel),Sum Of Squares (Statistic Features) (CT Channel),Sum Of Inverses (Statistic Features) (CT Channel),Moment 1 About Mean (Statistic Features) (CT Channel),Moment 2 About Mean (Statistic Features) (CT Channel),Moment 3 About Mean (Statistic Features) (CT Channel),Moment 4 About Mean (Statistic Features) (CT Channel),Harmonic Mean (Statistic Features) (CT Channel),Geometric Mean (Statistic Features) (CT Channel),Size (Geometric Features 2D)_CT,Circularity (Geometric Features 2D)_CT,Convexity (Geometric Features 2D)_CT,Eccentricity (Geometric Features 2D)_CT,Main Elongation (Geometric Features 2D)_CT,Ferets Angle (Geometric Features 2D)_CT,Ferets Diameter (Geometric Features 2D)_CT,Major Axis (Geometric Features 2D)_CT,Minor Axis (Geometric Features 2D)_CT,Boundary Size (Geometric Features 2D)_CT,Boxivity (Geometric Features 2D)_CT,Roundness (Geometric Features 2D)_CT,Rugosity (Geometric Features 2D)_CT,Solidity (Geometric Features 2D)_CT,Minimum (Statistic Features)_CT,Maximum (Statistic Features)_CT,Mean (Statistic Features)_CT,Sum (Statistic Features)_CT,Skewness (Statistic Features)_CT,Median (Statistic Features)_CT,Kurtosis (Statistic Features)_CT,Standard Deviation (Statistic Features)_CT,Variance (Statistic Features)_CT,Sum Of Logs (Statistic Features)_CT,Sum Of Squares (Statistic Features)_CT,Sum Of Inverses (Statistic Features)_CT,Moment 1 About Mean (Statistic Features)_CT,Moment 2 About Mean (Statistic Features)_CT,Moment 3 About Mean (Statistic Features)_CT,Moment 4 About Mean (Statistic Features)_CT,Harmonic Mean (Statistic Features)_CT,Geometric Mean (Statistic Features)_CT,Maximum (Statistic Features)_AllCTs,Mean (Statistic Features)_AllCTs,Sum (Statistic Features)_AllCTs,Skewness (Statistic Features)_AllCTs,Median (Statistic Features)_AllCTs,Kurtosis (Statistic Features)_AllCTs,Standard Deviation (Statistic Features)_AllCTs,Variance (Statistic Features)_AllCTs,Maximum (Statistic Features)_XORAllCTs,Mean (Statistic Features)_XORAllCTs,Sum (Statistic Features)_XORAllCTs,Skewness (Statistic Features)_XORAllCTs,Median (Statistic Features)_XORAllCTs,Kurtosis (Statistic Features)_XORAllCTs,Standard Deviation (Statistic Features)_XORAllCTs,Variance (Statistic Features)_XORAllCTs,NumPixelsdistantShell1,NumPixelsdistantShell2,NumPixelsdistantShell3,NumPixelsdistantShell4,NumPixelsdistantShell5,NumPixelsAlldistantShells,NumPixelsareaShell1,NumPixelsareaShell2,NumPixelsareaShell3,NumPixelsareaShell4,NumPixelsareaShell5,NumPixelsAllareaShells,CentriodDistanceShellNumber,CenterofGravityDistanceShellNumber,TotalNumberofDistanceShells,CentriodAreaShellNumber,CenterofGravityAreaShellNumber,TotalNumberofAreaShells
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall#64#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,5,X,18,Y,X,18,Y,FarRed,XY,64,1,26.76363636,54.29545455,0.589180589,26.83069641,54.13466787,0.589180589,7504.5,0.828791429,0.94996835,1.45071737,0.310685858,83.11827637,116.8417734,117.7354765,81.15672902,337.3208512,0.811460689,0.689314142,1.05266665,0.984519515,278,1012,638.3863042,4884932,-0.13371177,645,2.817171483,118.6425235,14076.04837,49282.11128,3.23E+09,12.46027828,2.61E-12,14074.20885,-223301.0485,5.58E+08,614.1114854,626.6713745,420,3782,1255.176294,9604609,2.026543348,1232,11.75174425,361.2978933,130536.1677,54322.95938,1.31E+10,6.540249183,4.86E-12,130519.1086,9.56E+07,2.00E+11,1169.986003,1210.979053,192.5,0.652879709,0.95357891,2.160528876,0.537150366,244.5366549,23.2594067,23.01179327,10.6510001,60.87005769,0.591397849,0.462849634,1.048680911,0.893271462,1722,3782,2658.054545,584772,0.350181764,2629,2.436367024,444.6072165,197675.5769,1731.735006,1.60E+09,0.08508473,-2.44E-13,196777.0516,3.08E+07,9.52E+10,2585.65784,2621.554534,3782,2658.054545,584772,0.350181764,2629,2.436367024,444.6072165,197675.5769,2247,1310.885072,3091067,-0.425833854,1355,3.139437672,274.8473297,75541.05467,0,0,110,110,0,220,0,0,0,135,85,220,3,3,5,4,4,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall#65#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,5,X,18,Y,X,18,Y,FarRed,XY,65,1,19.09146341,59.05487805,0.489480317,19.24768065,58.99824501,0.493196964,6585.5,0.833076446,0.954994533,1.511342405,0.33833657,257.6919842,112.5877436,112.5721266,74.48485942,315.1787156,0.731444778,0.66166343,1.047126413,0.986074717,329,1190,756.702558,5088068,-0.105648454,763,2.435893605,149.9067433,22472.0317,44432.21708,4.00E+09,9.282459862,-5.99E-13,22468.68964,-355898.9074,1.23E+09,724.3769539,741.0023002,387,5602,1538.049227,1.03E+07,2.28707547,1533,16.59134659,481.0651633,231423.6913,49047.84803,1.75E+10,4.785664293,2.72E-12,231389.2738,2.55E+08,8.89E+11,1405.029603,1472.099627,142,0.754633023,0.948387153,1.181864148,0.153879063,78.69006753,15.29705854,14.61783349,12.36845497,48.627417,0.676190476,0.846120937,1.054421706,0.919093851,2149,5602,3446.609756,565244,0.565067116,3218,2.121533864,883.1736172,779995.6382,1330.653459,2.08E+09,0.050598804,-2.33E-13,775239.5672,3.89E+08,1.29E+12,3241.183358,3340.048489,5602,3446.609756,565244,0.565067116,3218,2.121533864,883.1736172,779995.6382,2523,1749.030275,3755168,-0.736406557,1783,4.176449751,252.9031482,63960.00234,0,37,106,21,0,164,0,2,44,110,8,164,3,3,5,4,4,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall#66#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,5,X,18,Y,X,18,Y,FarRed,XY,66,1,40.32727273,38.73333333,0.718932927,40.3340032,38.84912731,0.718932927,9292,0.830885173,0.942410687,1.387583368,0.279322581,111.7176438,127.0157471,128.1265708,92.3379263,374.8772004,0.762009796,0.720677419,1.06110851,0.986988157,223,920,602.2326565,5694712,-0.275457975,610,2.83461417,107.7489061,11609.82677,60359.71115,3.54E+09,16.29019773,-5.16E-13,11608.599,-344583.0889,3.82E+08,580.4717754,591.8292619,436,4768,1397.850888,1.32E+07,1.763929783,1395,13.05440903,405.8153871,164686.1284,68111.04972,2.00E+10,7.346823189,-9.37E-12,164668.7123,1.18E+08,3.54E+11,1287.086916,1343.381458,143,0.786517633,0.961280898,1.281176723,0.219467555,200.5560452,17.08800749,15.27311415,11.92116114,47.79898987,0.698924731,0.780532445,1.040278655,0.950166113,2071,4768,3142.484848,518510,0.657900841,3011,2.403146407,634.2560132,402280.6903,1325.525029,1.70E+09,0.054520264,3.22E-13,399842.6255,1.68E+08,3.89E+11,3026.397688,3082.465442,4768,3142.484848,518510,0.657900841,3011,2.403146407,634.2560132,402280.6903,2849,1476.186929,4201228,-0.498311974,1536,3.047429998,404.5061979,163625.2642,0,0,1,134,30,165,0,0,0,6,159,165,4,4,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall#67#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,5,X,18,Y,X,18,Y,FarRed,XY,67,1,86.44723618,47.63316583,0.777934432,86.45103968,47.52403028,0.777934432,7731.5,0.80925639,0.94687442,1.479513844,0.324102303,189.6197278,119.6829144,120.6830996,81.56942912,346.492424,0.710480183,0.675897697,1.056106258,0.98140391,286,998,647.3469051,5103683,-0.191363109,651,2.608403681,118.2258658,13977.35535,50890.95599,3.41E+09,12.64373014,9.84E-13,13975.58247,-316224.6561,5.10E+08,623.5501637,635.8524333,419,4098,1364.030695,1.08E+07,1.592355589,1334,9.499971006,403.8374118,163084.6552,56590.4174,1.60E+10,6.270216777,-6.48E-12,163063.9696,1.05E+08,2.53E+11,1257.372796,1310.129749,171,0.553922747,0.900653566,2.125177635,0.529451099,76.60750225,21.58703314,21.51051127,10.12174743,62.28427125,0.678571429,0.470548901,1.110304825,0.848635236,2083,4098,2898.562814,576814,0.505360171,2814,2.485242036,455.3181315,207314.6008,1584.041377,1.71E+09,0.070297922,-3.88E-14,206272.8189,4.77E+07,1.07E+11,2830.809153,2864.092776,4098,2898.562814,576814,0.505360171,2814,2.485242036,455.3181315,207314.6008,2558,1540.168582,3617856,-0.785278704,1606,4.025805811,328.2812056,107768.5499,0,0,27,165,7,199,0,0,0,43,156,199,4,4,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall#68#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,5,X,18,Y,X,18,Y,FarRed,XY,68,1,15.64285714,72.05803571,0.437096238,15.95729841,72.18275958,0.437096238,6783.5,0.749426302,0.938981318,1.837733452,0.455851446,248.1104432,120.7021127,125.9862747,68.55524915,337.2619767,0.638123666,0.544148554,1.064983915,0.981906347,295,1108,685.2646549,4746143,-0.048935818,690,2.649534257,125.9328994,15859.09515,45102.01762,3.36E+09,10.48688585,-7.34E-13,15856.80535,-97733.72712,6.66E+08,660.4439199,673.1622421,488,4533,1513.69665,1.05E+07,2.435690052,1481,13.93519963,442.4027699,195720.2108,50470.93177,1.72E+10,4.897580297,3.33E-12,195691.952,2.11E+08,5.34E+11,1414.167728,1461.427382,196,0.652138077,0.923816779,1.027577117,0.026837029,81.02737339,19.23538406,16.01364908,15.58389031,61.45584412,0.603076923,0.973162971,1.082465725,0.844827586,1944,4533,3229.848214,723486,0.023469138,3202,2.142670015,616.5659448,380153.5643,1805.743202,2.42E+09,0.072073493,3.78E-13,378456.4502,5500925.253,3.10E+11,3107.938743,3169.577504,4533,3229.848214,723486,0.023469138,3202,2.142670015,616.5659448,380153.5643,2828,1587.206267,4001347,-0.38998265,1623,3.578837021,290.5529094,84420.99315,7,87,95,35,0,224,0,32,95,83,14,224,3,3,5,3,3,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall#69#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,5,X,18,Y,X,18,Y,FarRed,XY,69,1,39.56637168,15.24778761,0.36258173,39.66439866,15.56084506,0.36258173,4718,0.764664417,0.935932506,1.575692797,0.365358526,186.4043527,98.61541462,97.29035823,61.74449639,278.4507935,0.673499686,0.634641474,1.068453114,0.969385659,418,1472,933.0227273,4515830,-0.284422597,946,2.621965487,173.5785762,30129.52211,33006.67632,4.36E+09,5.397879428,1.75E-12,30123.297,-1487484.545,2.38E+09,896.6484088,915.583185,621,3355,1516.069835,7337778,0.510413132,1513,4.511686869,353.4555629,124930.835,35312.89933,1.17E+10,3.381657954,3.62E-12,124905.0228,2.25E+07,7.04E+10,1431.250607,1474.469555,95.5,0.814507725,0.95498835,1.198261673,0.165457744,241.3895403,12.52996409,12.07070342,10.07351206,38.38477631,0.702205882,0.834542256,1.047133193,0.945544554,1584,3355,2341.141593,264549,0.43175525,2264,2.261967529,443.5532636,196739.4976,874.7234672,6.41E+08,0.049970746,-3.22E-14,194998.4401,3.77E+07,8.76E+10,2261.323041,2300.577919,3355,2341.141593,264549,0.43175525,2264,2.261967529,443.5532636,196739.4976,2998,1771.473421,2832586,0.921295244,1751,5.148840729,235.1139321,55278.56109,7,66,40,0,0,113,0,22,58,33,0,113,2,2,5,3,3,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall#70#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,5,X,18,Y,X,18,Y,FarRed,XY,70,1,86.92413793,24.22758621,0.24087441,87.19400003,24.65840947,0.22169067,7310.5,0.793331982,0.946766982,1.623512236,0.384051455,145.4207124,125.09996,122.9295758,75.71829341,340.2914139,0.701987709,0.615948545,1.056226103,0.984645431,242,1054,623.6120424,4650275,-0.077505165,627,2.944265604,109.7251105,12039.59987,47867.3665,2.99E+09,12.37307303,-5.89E-13,12037.98533,-102387.9207,4.27E+08,602.6797046,613.462096,326,3877,1416.098699,1.06E+07,0.874193073,1400,6.578630551,383.3651622,146968.8476,53827.00936,1.60E+10,5.700302544,2.25E-12,146949.1387,4.93E+07,1.42E+11,1308.176179,1364.19476,109.5,0.197368255,0.934705326,7.308649769,0.863175822,53.74616226,37.20215048,31.92130916,4.3676069,83.49747468,0.40858209,0.136824178,1.069855892,0.613445378,1304,2009,1646.213793,238701,0.013119105,1653,3.150355641,122.53929,15015.87759,1073.501593,3.95E+08,0.088573799,-2.05E-13,14912.31981,24139.61269,7.10E+08,1637.052959,1641.653529,3877,2137.002817,758636,0.866803478,1940,2.884985867,589.6118636,347642.1497,2642,1549.889253,3778630,-0.237125522,1550,2.933046255,319.6174699,102155.3271,90,55,0,0,0,145,1,144,0,0,0,145,2,2,5,2,2,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall#70#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F005Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,5,X,18,Y,X,18,Y,FarRed,XY,70,2,24.38571429,56.08571429,0.184742242,24.30127227,56.11264677,0.184742242,7310.5,0.793331982,0.946766982,1.623512236,0.384051455,145.4207124,125.09996,122.9295758,75.71829341,340.2914139,0.701987709,0.615948545,1.056226103,0.984645431,242,1054,623.6120424,4650275,-0.077505165,627,2.944265604,109.7251105,12039.59987,47867.3665,2.99E+09,12.37307303,-5.89E-13,12037.98533,-102387.9207,4.27E+08,602.6797046,613.462096,326,3877,1416.098699,1.06E+07,0.874193073,1400,6.578630551,383.3651622,146968.8476,53827.00936,1.60E+10,5.700302544,2.25E-12,146949.1387,4.93E+07,1.42E+11,1308.176179,1364.19476,185,0.755939348,0.969049816,1.816969021,0.449632884,142.5946434,21.40093456,20.68781791,11.38589468,55.45584412,0.725490196,0.550367116,1.031938692,0.941475827,1326,3877,2475.880952,519935,0.3647352,2399,2.71946883,544.0423834,295982.1149,1635.918708,1.35E+09,0.089093932,8.66E-14,294572.6763,5.87E+07,2.38E+11,2357.062883,2416.532848,3877,2137.002817,758636,0.866803478,1940,2.884985867,589.6118636,347642.1497,2642,1549.889253,3778630,-0.237125522,1550,2.933046255,319.6174699,102155.3271,133,77,0,0,0,210,65,108,37,0,0,210,1,1,5,2,2,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F006Zall#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F006Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,6,X,18,Y,X,18,Y,FarRed,XY,1,1,83.46564885,34.4351145,0.963045359,83.31360222,34.34149789,0.963045359,6413,0.735839134,0.951025169,1.916340775,0.478172143,187.6241925,128.1327437,125.0898436,65.27536502,330.9360749,0.611460717,0.521827857,1.051496882,0.974694126,350,1141,699.1068598,4586141,-0.019401973,699,2.85994564,113.2394164,12823.16544,42877.00709,3.29E+09,9.651076149,1.05E-12,12821.21068,-28173.36754,4.70E+08,679.7169454,689.6120061,328,3026,1010.09314,6626211,1.367294498,1002,10.14380002,249.4241235,62212.39337,45187.37114,7.10E+09,6.9036672,5.35E-13,62202.90977,2.12E+07,3.93E+10,950.2196166,980.7511641,112,0.838463242,0.960656695,1.274967857,0.215666501,68.96248897,13.92838828,13.48384305,10.57582979,40.97056275,0.714285714,0.784333499,1.040954594,0.953191489,1449,3026,1976.832061,258965,0.795412531,1947,3.403318391,334.1038335,111625.3716,992.4281054,5.26E+08,0.068037652,-9.72E-14,110773.2695,2.97E+07,4.24E+10,1925.404481,1950.394745,3026,1976.832061,258965,0.795412531,1947,3.403318391,334.1038335,111625.3716,1841,1056.163628,2201045,-0.397416356,1082,3.236917479,236.5183259,55940.91848,0,0,0,23,108,131,0,0,0,0,131,131,5,5,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F006Zall#2#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F006Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,6,X,18,Y,X,18,Y,FarRed,XY,2,1,28.30722892,18.60843373,0.12639004,28.45730907,18.00467772,0.12639004,8499,0.792866015,0.949075276,1.716244262,0.417332356,249.2957764,135.7681848,136.2788698,79.40528791,367.019336,0.667304174,0.582667644,1.053657202,0.987394714,361,1090,725.2193601,6278224,-0.192235214,730,2.765373782,108.1895898,11704.98734,56917.57915,4.65E+09,12.22986396,8.28E-13,11703.63526,-243438.5589,3.79E+08,707.8574243,716.763794,494,4801,1332.373802,1.15E+07,2.821977598,1332,23.4741899,352.7823666,124455.3981,62026.02348,1.64E+10,6.894504276,-6.14E-12,124441.0219,1.24E+08,3.64E+11,1255.637774,1293.155217,139.5,0.53553954,0.890987321,1.61303542,0.380050811,238.5704344,21.09502311,16.92638111,10.49349624,57.21320344,0.536538462,0.619949189,1.122350427,0.825443787,1388,4801,2775.271084,460695,0.476788055,2592,2.048661152,912.3077192,832305.3746,1307.282703,1.42E+09,0.066486418,-2.08E-13,827291.4868,3.62E+08,1.42E+12,2496.750538,2631.204505,4801,2775.271084,460695,0.476788055,2592,2.048661152,912.3077192,832305.3746,2004,1312.518887,3961182,-0.517677159,1391,2.361977567,309.272317,95649.36607,140,26,0,0,0,166,85,75,6,0,0,166,1,1,5,1,1,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F006Zall#3#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F006Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,6,X,18,Y,X,18,Y,FarRed,XY,3,1,46.82125604,54.16908213,0.382510155,47.18791178,54.00857501,0.394817293,8323,0.788554215,0.946330693,1.487862612,0.327894934,175.1261036,129.4681428,125.5672613,84.39439248,364.1909089,0.7153935,0.672105066,1.056713058,0.977796053,276,929,599.3483491,5082474,-0.048024965,598,2.809166197,102.8063795,10569.15167,54105.51559,3.14E+09,14.60939093,-5.36E-13,10567.9053,-52182.78435,3.14E+08,580.4485647,590.1444898,386,2966,1060.91592,8996567,1.439782897,1034,8.961344736,285.2515262,81368.43319,58791.53579,1.02E+10,8.563210837,1.37E-12,81358.83786,3.34E+07,5.93E+10,990.2827527,1025.529277,176,0.474330634,0.8394286,1.093153222,0.085215156,215.217593,20.80865205,15.65135395,14.31762138,68.28427125,0.553111251,0.914784844,1.19128655,0.755364807,1151,2966,2067.009662,427871,-0.044244876,2087,2.439642746,400.8825215,160706.796,1576.109701,9.18E+08,0.104340551,-3.16E-13,159930.4347,-2850456.003,6.30E+10,1983.888322,2026.481924,2966,2067.009662,427871,-0.044244876,2087,2.439642746,400.8825215,160706.796,1874,1112.849747,2858911,-0.59327061,1162,3.123330008,276.1183928,76241.36682,18,88,101,0,0,207,1,26,83,97,0,207,2,2,5,3,3,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F006Zall#4#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D04_T0001F006Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D04,1,6,X,18,Y,X,18,Y,FarRed,XY,4,1,53.0212766,64.06382979,0.651205659,53.33615702,63.75679135,0.674122572,9364,0.795795822,0.943791095,1.680255209,0.404852314,194.1360618,139.21566,141.5381084,84.23607771,384.5340546,0.751102912,0.595147686,1.059556512,0.987243015,217,939,525.2797944,5006967,-0.008904344,527,3.228538842,78.58779969,6176.042261,59596.94517,2.69E+09,18.58550199,-1.36E-12,6175.394334,-4321.826463,1.23E+08,512.8728836,519.2068002,296,5101,1218.47115,1.16E+07,2.235144767,1201,16.96798116,381.818779,145785.58,67305.7042,1.55E+10,8.575869653,-5.83E-12,145770.2857,1.24E+08,3.61E+11,1111.490774,1165.641034,160,0.532357614,0.904962524,1.800046535,0.444458807,211.4295656,21.09502311,19.14947699,10.6383233,61.45584412,0.526315789,0.555541193,1.105018134,0.780487805,1881,5101,2804.920213,527325,1.285146479,2565,4.227459944,680.9982834,463758.662,1487.71874,1.57E+09,0.070359358,-7.16E-13,461291.8607,4.06E+08,9.09E+11,2671.997087,2733.66247,5101,2804.920213,527325,1.285146479,2565,4.227459944,680.9982834,463758.662,2624,1319.84385,4141670,-0.338954602,1371,3.19247901,369.036167,136187.6925,0,0,77,102,9,188,0,0,0,113,75,188,4,4,5,4,5,5
