row ID,NewRowID,Common Filename,Well Position,TimePoint,FieldNumber,Green Probe,Red Probe,Far Red Probe,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,Karyotype,CT Probe Color,NucleusID,CT Label,Volume (in pixel units) (Geometric Features 3D),Volume of Convex Hull (Geometric Features 3D),Minimum (Statistic Features),Maximum (Statistic Features),Mean (Statistic Features),Sum (Statistic Features),Skewness (Statistic Features),Median (Statistic Features),Kurtosis (Statistic Features),Standard Deviation (Statistic Features),Variance (Statistic Features),Harmonic Mean (Statistic Features),Geometric Mean (Statistic Features),Dimension 0 (Centroid),Dimension 1 (Centroid),Dimension 2 (Centroid),Center of Gravity in Dimension#0 (Center of Gravity),Center of Gravity in Dimension#1 (Center of Gravity),Center of Gravity in Dimension#2 (Center of Gravity),Volume (in pixel units) (Geometric Features 3D) (CT),Volume of Convex Hull (Geometric Features 3D) (CT),Minimum (Statistic Features) (CT),Maximum (Statistic Features) (CT),Mean (Statistic Features) (CT),Sum (Statistic Features) (CT),Skewness (Statistic Features) (CT),Median (Statistic Features) (CT),Kurtosis (Statistic Features) (CT),Standard Deviation (Statistic Features) (CT),Variance (Statistic Features) (CT),Harmonic Mean (Statistic Features) (CT),Geometric Mean (Statistic Features) (CT)
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#28#1#3,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#28,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,28,3,61521,72797,0,1219,522.1508591,3.21E+07,0.81676046,505,4.461279251,157.3868401,24770.61744,0,0,67.5862069,112.3908046,3.5,67.60288272,112.2519364,3.952037293,1392,1456.166667,1022,3763,1966.581178,2737481,0.861504196,1839,3.118427148,520.9546102,271393.7058,1845.982119,1903.419555
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#29#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#29,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,29,1,29176,30736.04167,0,1221,669.0685495,1.95E+07,-0.239178031,674,3.035180728,182.1071042,33162.99739,0,0,30.7407182,51.07912355,3.583079732,30.72967309,51.13331663,3.740826557,1643,1748.208333,1413,7438,3180.275107,5225192,0.960433964,3044,4.3976424,940.1500404,883882.0984,2930.413511,3051.618136
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#3#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#3,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,3,1,40744,41542.625,0,1240,638.197796,2.60E+07,-0.571948277,661,3.516084507,196.4067996,38575.63093,0,0,47.75375375,35.53753754,1.678678679,47.69799146,35.3997298,1.467654325,666,692.9583333,1711,7744,4217.717718,2809000,0.59635529,4020,2.665016454,1217.058989,1481232.582,3887.617187,4049.119284
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#30#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#30,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,30,1,59231,60190.25,0,1398,649.9155003,3.85E+07,-0.64315255,671,3.682837391,172.8771872,29886.52187,0,0,60.43447738,54.76677067,3.418096724,60.30651493,54.73415074,3.423156117,1282,1277.333333,1191,7619,3669.0117,4703673,0.964280404,3386,3.637736505,1204.973271,1451960.583,3320.715761,3488.541892
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#31#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#31,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,31,1,38900,40650.79167,0,1055,576.1657326,2.24E+07,-0.491639759,592,3.223038328,165.6430709,27437.62694,0,0,77.83633516,19.08770556,2.957713391,77.76653076,19.10186193,2.823291757,1277,1350.458333,1279,5660,3283.230227,4192685,0.298605461,3206,2.880202433,805.4800299,648798.0786,3076.768335,3182.092266
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#32#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#32,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,32,1,54897,55804.29167,0,899,421.4166348,2.31E+07,-0.451976852,431,3.312548814,124.1580655,15415.22524,0,0,37.49127517,51.93691275,2.5,37.3076268,51.98100363,2.261120443,1490,1706.083333,1578,5557,3148.216779,4690843,0.498453487,2995,2.444439783,854.3254905,729872.0436,2927.16827,3035.585341
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#33#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#33,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,33,1,51692,53210.70833,0,1086,517.8135495,2.68E+07,-0.316382727,528,3.024987207,153.9035359,23686.29837,0,0,79.96925859,16.4755877,1.748643761,79.80149424,16.383006,1.542117537,553,567.5,1192,4576,2399.081374,1326692,0.676856211,2348,3.519769965,603.3411221,364020.5097,2254.976591,2326.099067
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#33#1#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#33,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,33,2,51692,53210.70833,0,1086,517.8135495,2.68E+07,-0.316382727,528,3.024987207,153.9035359,23686.29837,0,0,32.91381579,48.97302632,2.924342105,32.95187453,48.7354616,2.813912261,1520,1647.833333,1342,6368,3354.840789,5099358,0.515747404,3242,2.824467774,940.299492,884163.1346,3097.770788,3225.359709
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#34#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#34,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,34,1,97343,99670.5,0,1056,476.3704529,4.64E+07,-0.238003899,492,2.705012434,160.8775798,25881.59569,0,0,63.69576271,53.40169492,2.280508475,63.79028238,53.55577582,2.138000612,1180,1203.625,1907,6548,3953.888136,4665588,0.300373241,3885,2.303624596,981.8237463,963977.8687,3710.302604,3831.731573
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#34#1#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#34,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,34,2,97343,99670.5,0,1056,476.3704529,4.64E+07,-0.238003899,492,2.705012434,160.8775798,25881.59569,0,0,81,54.5,2.5,80.82902711,54.5571825,2.255929486,720,706.1666667,1648,4652,3163.919444,2278022,-0.281074674,3260,2.204762056,681.6431931,464637.4427,2997.89902,3084.093143
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#34#1#3,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#34,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,34,3,97343,99670.5,0,1056,476.3704529,4.64E+07,-0.238003899,492,2.705012434,160.8775798,25881.59569,0,0,70.35211268,67.25352113,2.464788732,70.32991527,67.11739253,2.268037261,710,702.375,1809,5017,3428.895775,2434516,-0.074188577,3435,2.175795828,717.5845888,514927.6422,3267.640456,3350.050121
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#35#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#35,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,35,1,52129,53250.04167,0,999,482.1098621,2.51E+07,-0.471189633,511,2.58612076,159.1524982,25329.51768,0,0,59.05497221,23.90179123,2.665843113,58.82286694,24.04720739,2.502085145,1619,1686.333333,1560,6457,3695.218653,5982559,0.428622791,3562,2.517453159,982.3030866,964919.3539,3438.908069,3566.142618
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#36#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#36,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,36,1,61882,63561.04167,0,870,382.336269,2.37E+07,-0.287280012,406,2.185473302,145.6859442,21224.39433,0,0,68.99922118,64.26323988,1.73364486,68.78108097,64.09879352,1.495331423,1284,1391.041667,1507,6250,3127.057632,4015142,0.46643451,3048,2.85637053,860.6044957,740640.098,2894.335972,3009.907079
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#36#1#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#36,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,36,2,61882,63561.04167,0,870,382.336269,2.37E+07,-0.287280012,406,2.185473302,145.6859442,21224.39433,0,0,17.66368159,87.24079602,2.244776119,17.73225336,87.05933897,1.975471677,1005,1209.75,784,3351,1814.736318,1823810,0.251760184,1838,2.956266518,459.1137369,210785.4234,1692.77848,1754.863487
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#37#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#37,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,37,1,41676,43288.33333,0,1089,523.5786064,2.18E+07,-0.066089254,526,2.571823543,176.4137556,31121.81316,0,0,71.73976222,36.80317041,3.495376486,71.70439584,36.67572562,3.5121108,1514,1528.666667,1428,6371,3193.815059,4835436,0.729280554,2951,2.916653651,1009.393608,1018875.456,2905.457363,3044.288041
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#38#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#38,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,38,1,35356,36358.5,0,1110,556.1291436,1.97E+07,-0.19766854,555,3.41905144,148.1595823,21951.26184,0,0,45.72369625,17.17383349,3.180237877,45.64507084,17.18653321,3.176876189,1093,1116.75,1397,8394,3870.251601,4230185,0.995536053,3579,3.759865527,1269.58759,1611852.648,3506.734469,3681.32484
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#39#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#39,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,39,1,56064,57492,0,943,397.336651,2.23E+07,-0.30868365,418,2.417180797,143.9361028,20717.6017,0,0,69.66776316,18.96710526,1.948464912,69.73667354,18.90524413,1.713159729,912,1010.083333,1752,6133,3591.674342,3275607,0.442403981,3448,2.236414208,1023.867623,1048304.909,3312.080816,3449.073815
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#4#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#4,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,4,1,54292,55235.70833,0,1124,570.6187284,3.10E+07,-0.32107025,572,3.942751506,146.0511776,21330.94649,0,0,66.99758648,54.93483508,2.272727273,66.88822864,54.84519837,2.036555269,1243,1440.833333,1726,6222,3413.955752,4243547,0.615520194,3301,3.070739354,908.970543,826227.4481,3184.671789,3297.302947
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#40#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#40,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,40,1,49157,50411.625,0,1030,537.3454645,2.64E+07,-0.26694754,537,3.486262228,147.9537868,21890.32304,0,0,18.88854727,53.50807071,3.384319754,19.02223995,53.57192882,3.335434944,1301,1385.5,1195,6333,2960.651806,3851808,0.959082046,2840,4.044030347,894.1919073,799579.1671,2719.964357,2836.346114
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#41#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#41,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,41,1,67757,70211.41667,0,797,328.4332246,2.23E+07,-0.235133117,348,2.191588929,132.2244446,17483.30375,0,0,62.84122137,67.92137405,2.040458015,62.85579058,67.72118933,1.83704462,1310,1567.541667,1196,5335,3026.768702,3965067,0.331730567,2928,2.32599564,850.3588983,723110.2559,2787.059092,2906.663552
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#42#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#42,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,42,1,51903,53055.83333,0,1344,656.946111,3.41E+07,0.073617865,648,3.312420756,180.0736701,32426.52665,0,0,22.48285923,21.80962801,2.529540481,22.83401319,21.96851286,2.425452062,1371,1442.875,1429,6647,3258.991977,4468078,0.779722713,3114,3.252260962,949.8353253,902187.1452,3007.649196,3129.337739
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#42#1#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#42,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,42,2,51903,53055.83333,0,1344,656.946111,3.41E+07,0.073617865,648,3.312420756,180.0736701,32426.52665,0,0,86.44202067,45.62571757,2.539609644,86.37714291,45.3002237,2.334918384,871,906.4166667,1027,3764,1915.380023,1668296,0.815538624,1873,3.849144583,502.1208391,252125.337,1794.079295,1853.323913
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#43#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#43,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,43,1,70212,71225.25,0,805,416.3736398,2.92E+07,-0.472474874,428,3.253240788,115.9298769,13439.73637,0,0,114.9769526,16.24839949,2.297055058,114.8800021,16.44755146,2.112030564,781,845.375,928,3197,1718.286812,1341982,0.589863762,1681,3.238098766,423.5026167,179354.4664,1618.009976,1667.605186
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#43#1#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#43,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,43,2,70212,71225.25,0,805,416.3736398,2.92E+07,-0.472474874,428,3.253240788,115.9298769,13439.73637,0,0,98.11136572,64.86984418,2.103116407,98.36965076,64.67029178,1.814650585,2182,2743.125,0,5692,2404.129698,5245811,0.798472877,2214,3.724870202,881.1109693,776356.5403,0,0
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#45#1#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#45,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,45,1,53441,55271.75,0,843,411.3195112,2.20E+07,-0.27077994,425,2.565964288,137.5563028,18921.73644,0,0,69.26461538,33.97538462,2.484615385,69.38556624,34.01765769,2.16909289,650,842.75,1579,4514,2977.826154,1935587,-0.259903924,3113,2.171351652,684.9511397,469158.0637,2799.204457,2891.884788
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#45#1#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall#45,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D03_T0001F005Zall, D03,1,5,X,18,Y,X,18,Y,XY,FarRed,45,2,53441,55271.75,0,843,411.3195112,2.20E+07,-0.27077994,425,2.565964288,137.5563028,18921.73644,0,0,71.60916031,46.18778626,2.297709924,71.63178293,46.15212854,2.043214102,655,676.8333333,1658,6362,3474.763359,2275970,0.618773351,3328,2.819205896,927.3923459,860056.5632,3243.608839,3356.442618
